Date,Hour,Rented eScooter Count,Distance from centre(km),Temperature(°C),Wind speed (m/s),Visibility(10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall(cm),Season,Scheme Functioning
05/04/2021,0,436,9.616905768,11.5,1.7,2000,2.3,0,0,0,Spring,Yes
05/04/2021,1,373,8.438830854,11,1.9,2000,2,0,0,0,Spring,Yes
05/04/2021,2,220,7.367525884,11,2.1,2000,2.3,0,0,0,Spring,Yes
05/04/2021,3,150,9.406377696,10.9,2.2,2000,2.4,0,0,0,Spring,Yes
05/04/2021,4,87,5.430803343,10.8,2.5,2000,2.5,0,0,0,Spring,Yes
05/04/2021,5,18,4.128463807,10.3,2,1060,5.2,0,0.1,0,Spring,Yes
05/04/2021,6,21,6.383438686,9.5,2.4,511,6.5,0,0.4,0,Spring,Yes
05/04/2021,7,38,6.379044554,9.1,2.2,572,6.1,0,1.5,0,Spring,Yes
05/04/2021,8,207,3.408442409,8.7,2.7,1127,5.7,0.05,2,0,Spring,Yes
05/04/2021,9,129,0.267745017,8.8,2.9,2000,5.1,0.07,0,0,Spring,Yes
05/04/2021,10,95,1.368183238,9.1,2.9,2000,5,0.15,0,0,Spring,Yes
05/04/2021,11,47,3.360509818,9.1,2.6,697,6,0.19,0,0,Spring,Yes
05/04/2021,12,70,1.876432487,9.3,2.2,676,6.5,0.3,0.5,0,Spring,Yes
05/04/2021,13,84,6.280997418,9.7,1.9,442,6.9,0.4,0,0,Spring,Yes
05/04/2021,14,46,0.386394201,10,1.5,514,7.2,0.35,0,0,Spring,Yes
05/04/2021,15,37,3.098844883,10.1,1.9,410,7.4,0.26,0.5,0,Spring,Yes
05/04/2021,16,31,7.213084579,10.1,1.5,281,7.4,0.21,1,0,Spring,Yes
05/04/2021,17,46,2.452519292,10,1.4,298,7.3,0.13,1,0,Spring,Yes
05/04/2021,18,75,9.381284639,9.6,2,660,6.9,0.04,0,0,Spring,Yes
05/04/2021,19,75,9.440390475,9.6,1.5,1309,6.9,0,1.5,0,Spring,Yes
05/04/2021,20,56,9.282135107,9.3,1.9,2000,6.6,0,0,0,Spring,Yes
05/04/2021,21,99,6.513900416,9.3,1.5,749,6.6,0,1,0,Spring,Yes
05/04/2021,22,77,6.74908382,9.2,1,700,6.5,0,0,0,Spring,Yes
05/04/2021,23,79,1.036247909,9.1,1.3,1497,6.5,0,0.5,0,Spring,Yes
06/04/2021,0,56,3.535592318,9.2,0.9,861,6.4,0,0.5,0,Spring,Yes
06/04/2021,1,50,3.108406181,9.2,0.2,683,6.4,0,0.5,0,Spring,Yes
06/04/2021,2,27,4.341315302,9.3,1,337,6.6,0,1.5,0,Spring,Yes
06/04/2021,3,18,9.210349582,9.2,0.8,349,6.5,0,2,0,Spring,Yes
06/04/2021,4,9,3.991042175,8.8,2.2,453,6.3,0,2,0,Spring,Yes
06/04/2021,5,54,0.226405803,8.3,1.7,787,5.8,0,0.5,0,Spring,Yes
06/04/2021,6,178,8.982953511,8.1,2.1,798,5.5,0,0,0,Spring,Yes
06/04/2021,7,591,8.643689357,7.7,3.4,1136,4.9,0.02,0,0,Spring,Yes
06/04/2021,8,1235,0.496503289,7.9,2.8,1820,4.3,0.32,0,0,Spring,Yes
06/04/2021,9,719,3.936025239,8.9,2.2,1666,4.2,0.83,0,0,Spring,Yes
06/04/2021,10,529,0.375591856,10,2.8,1641,3.4,1.44,0,0,Spring,Yes
06/04/2021,11,598,0.467514797,10.3,4.1,1217,2.9,1.81,0,0,Spring,Yes
06/04/2021,12,756,7.126210714,8.7,4.6,543,1.8,1.05,0,0,Spring,Yes
06/04/2021,13,683,5.456074338,9.9,4.3,488,0.1,1.88,0,0,Spring,Yes
06/04/2021,14,572,8.76665892,9.4,3.5,461,-0.8,1.04,0,0,Spring,Yes
06/04/2021,15,545,8.923007601,8.8,4.1,660,-2.9,0.56,0,0,Spring,Yes
06/04/2021,16,585,4.289499876,8.6,4,645,-3.1,0.81,0,0,Spring,Yes
06/04/2021,17,776,7.405909944,8.3,4.4,707,-3.3,0.64,0,0,Spring,Yes
06/04/2021,18,1114,7.125661689,7.9,5.3,859,-5.7,0.62,0,0,Spring,Yes
06/04/2021,19,659,1.114530636,6.8,3.8,1126,-5.3,0.17,0,0,Spring,Yes
06/04/2021,20,508,8.878994565,6.3,4.6,991,-3,0,0,0,Spring,Yes
06/04/2021,21,447,0.940752865,6,3,794,-1.5,0,0,0,Spring,Yes
06/04/2021,22,499,0.334298979,5.9,3,737,-1.4,0,0,0,Spring,Yes
06/04/2021,23,312,2.738781731,5.8,4.1,604,-0.2,0,0,0,Spring,Yes
07/04/2021,0,282,7.745074935,5,3.3,945,-2.5,0,0,0,Spring,Yes
07/04/2021,1,225,5.08684713,4.6,2.7,1053,-2.9,0,0,0,Spring,Yes
07/04/2021,2,123,3.949226622,3.8,2.9,325,-1.1,0,0,0,Spring,Yes
07/04/2021,3,122,7.645571496,3.5,3.5,372,-1.2,0,0.1,0,Spring,Yes
07/04/2021,4,80,3.041746884,3.6,3.6,1392,-3.2,0,0.1,0,Spring,Yes
07/04/2021,5,57,9.498976014,3.6,4.9,1372,-4.9,0,0,0,Spring,Yes
07/04/2021,6,108,9.540804826,3.7,3.8,1189,-5.6,0,0,0,Spring,Yes
07/04/2021,7,206,4.447133707,3.9,4.9,1297,-7.1,0.07,0,0,Spring,Yes
07/04/2021,8,399,4.02172204,4.4,4.3,1375,-8.6,0.41,0,0,Spring,Yes
07/04/2021,9,426,0.609213397,5.4,3.6,1668,-9.9,1.07,0,0,Spring,Yes
07/04/2021,10,453,7.045173231,6.3,4.9,1661,-11.3,1.77,0,0,Spring,Yes
07/04/2021,11,553,6.387874152,6.7,4.8,1927,-13.2,1.55,0,0,Spring,Yes
07/04/2021,12,697,8.057429295,8,4.2,1990,-13.6,2,0,0,Spring,Yes
07/04/2021,13,852,2.338545925,9.4,4.5,1964,-12.9,2.98,0,0,Spring,Yes
07/04/2021,14,919,2.494706383,10.1,4.7,1914,-11.3,2.99,0,0,Spring,Yes
07/04/2021,15,925,1.002341663,9.6,5,1928,-6.5,1.39,0,0,Spring,Yes
07/04/2021,16,897,2.765573548,9.9,4.7,1979,-7,1.09,0,0,Spring,Yes
07/04/2021,17,908,4.31953806,9.6,5.3,2000,-6.5,1.8,0,0,Spring,Yes
07/04/2021,18,714,7.545384078,8.4,3.7,2000,-5.2,0.92,0,0,Spring,Yes
07/04/2021,19,518,1.923046237,6.9,3.5,2000,-5.4,0.2,0,0,Spring,Yes
07/04/2021,20,458,8.16308038,6.2,4.1,2000,-6.9,0,0,0,Spring,Yes
07/04/2021,21,443,4.014322673,5.8,3.2,2000,-8.9,0,0,0,Spring,Yes
07/04/2021,22,426,4.281294342,5.5,2.8,2000,-8.5,0,0,0,Spring,Yes
07/04/2021,23,368,6.5152916,5.1,3.1,2000,-9.5,0,0,0,Spring,Yes
08/04/2021,0,325,1.890725825,4.9,2.2,2000,-7.6,0,0,0,Spring,Yes
08/04/2021,1,224,9.14211662,4.4,1.7,2000,-8,0,0,0,Spring,Yes
08/04/2021,2,191,4.34801172,4.2,1.9,2000,-7.4,0,0,0,Spring,Yes
08/04/2021,3,141,1.602914525,4,2,2000,-7.3,0,0,0,Spring,Yes
08/04/2021,4,90,8.346022731,3.7,1.3,2000,-7.3,0,0,0,Spring,Yes
08/04/2021,5,59,1.724743358,3.3,1.6,2000,-7.7,0,0,0,Spring,Yes
08/04/2021,6,101,2.873293462,2.9,1.1,2000,-7.8,0,0,0,Spring,Yes
08/04/2021,7,159,3.88945563,2.9,0.8,2000,-7.3,0.11,0,0,Spring,Yes
08/04/2021,8,332,6.338327023,4.9,1.5,1892,-5.7,0.68,0,0,Spring,Yes
08/04/2021,9,405,6.37507356,7.1,2.7,1888,-5.5,1.34,0,0,Spring,Yes
08/04/2021,10,494,9.691216914,8.3,2.8,2000,-6.6,1.55,0,0,Spring,Yes
08/04/2021,11,586,9.163113426,8.4,2.7,2000,-10.3,0.9,0,0,Spring,Yes
08/04/2021,12,709,1.15750239,8.9,1.8,1994,-9.5,0.85,0,0,Spring,Yes
08/04/2021,13,847,2.385020877,9.4,1.8,2000,-10.4,0.86,0,0,Spring,Yes
08/04/2021,14,777,7.235858064,9.9,1,1985,-9.9,0.75,0,0,Spring,Yes
08/04/2021,15,343,7.21180344,9.3,0.8,2000,-6.1,0.38,0,0,Spring,Yes
08/04/2021,16,137,4.79594214,8.1,1.5,1465,0,0.21,0,0,Spring,Yes
08/04/2021,17,58,9.170367286,6.3,2.6,1357,1.1,0.23,0.1,0,Spring,Yes
08/04/2021,18,22,9.965394825,5,1.5,283,1.3,0.07,1.9,0,Spring,Yes
08/04/2021,19,44,0.519468893,4.5,1.8,349,1.6,0,1,0,Spring,Yes
08/04/2021,20,93,3.108217282,4.7,1.5,639,1.2,0,0,0,Spring,Yes
08/04/2021,21,170,2.724685459,4.8,2.1,592,1,0,0,0,Spring,Yes
08/04/2021,22,177,1.171014721,4.7,2,621,0.9,0,0,0,Spring,Yes
08/04/2021,23,182,7.014286563,4.9,0.9,829,0.6,0,0,0,Spring,Yes
09/04/2021,0,197,5.078347751,5.2,0.6,785,0.7,0,0,0,Spring,Yes
09/04/2021,1,140,4.355908557,4.8,0.8,462,0.8,0,0,0,Spring,Yes
09/04/2021,2,97,6.331318438,4.2,0.5,508,0.4,0,0,0,Spring,Yes
09/04/2021,3,52,2.923164932,3.6,0.3,426,0.7,0,0,0,Spring,Yes
09/04/2021,4,43,4.553934517,3.1,0.5,345,0.3,0,0,0,Spring,Yes
09/04/2021,5,91,5.744337984,2.7,1,206,0.1,0,0,0,Spring,Yes
09/04/2021,6,239,2.813670284,2.1,0.6,77,-0.3,0,0,0,Spring,Yes
09/04/2021,7,651,0.819701944,2.6,1.3,66,0.1,0.05,0,0,Spring,Yes
09/04/2021,8,1163,7.95320437,3,0.9,148,0.5,0.22,0,0,Spring,Yes
09/04/2021,9,682,4.716793804,4.6,1.1,316,2,0.87,0,0,Spring,Yes
09/04/2021,10,506,3.221433111,7.2,1,668,0.7,2.08,0,0,Spring,Yes
09/04/2021,11,644,6.834070735,9.5,0.9,1013,-1.2,2.49,0,0,Spring,Yes
09/04/2021,12,799,3.715142732,12.4,1.7,1235,-1.3,2.93,0,0,Spring,Yes
09/04/2021,13,869,1.136946109,14.4,1.7,1441,-3.8,3.06,0,0,Spring,Yes
09/04/2021,14,921,8.914982252,15.9,2.5,1537,-5.3,2.99,0,0,Spring,Yes
09/04/2021,15,1038,7.115333255,16.2,1.8,1743,-6.1,2.6,0,0,Spring,Yes
09/04/2021,16,1185,2.410939318,17.3,1.5,1534,-5.1,2,0,0,Spring,Yes
09/04/2021,17,1479,9.707153731,17.3,0.9,1257,-4.1,1.39,0,0,Spring,Yes
09/04/2021,18,2401,3.526293719,16.8,1.3,1514,-5.6,0.69,0,0,Spring,Yes
09/04/2021,19,1599,7.582815139,15.4,1.2,1356,-2.5,0.15,0,0,Spring,Yes
09/04/2021,20,1362,0.168488607,13.7,0.9,1393,-3.6,0,0,0,Spring,Yes
09/04/2021,21,1232,6.694166039,12.3,0.5,1433,-3.4,0,0,0,Spring,Yes
09/04/2021,22,1069,7.545826514,11.6,0.5,1428,-3,0,0,0,Spring,Yes
09/04/2021,23,623,7.919556342,11.6,1.2,1333,-2.3,0,0,0,Spring,Yes
10/04/2021,0,485,1.358500585,11,1.2,1259,-2,0,0,0,Spring,Yes
10/04/2021,1,376,2.176224203,11,1,1314,-2.6,0,0,0,Spring,Yes
10/04/2021,2,250,6.830028759,10.8,1,1490,-3.1,0,0,0,Spring,Yes
10/04/2021,3,149,9.379535129,10.1,0.8,1455,-2.2,0,0,0,Spring,Yes
10/04/2021,4,102,9.054496284,9.5,1,1458,-2.8,0,0,0,Spring,Yes
10/04/2021,5,123,0.493417097,9.1,0.8,1392,-1.8,0,0,0,Spring,Yes
10/04/2021,6,370,2.963150758,8.9,0.9,1546,-2.5,0,0,0,Spring,Yes
10/04/2021,7,981,5.117869117,9.2,1.1,1454,-2.5,0.1,0,0,Spring,Yes
10/04/2021,8,1702,3.69362287,11.6,1.4,1527,-4,0.58,0,0,Spring,Yes
10/04/2021,9,982,6.457289585,13.9,1.1,1664,-3.1,0.95,0,0,Spring,Yes
10/04/2021,10,703,4.904863434,17.2,1.6,1757,-1.8,1.84,0,0,Spring,Yes
10/04/2021,11,839,2.800913048,20.5,1.3,1610,-0.8,2.59,0,0,Spring,Yes
10/04/2021,12,1023,4.997732219,22.5,4.6,1761,5.2,2.94,0,0,Spring,Yes
10/04/2021,13,967,1.264928187,23.9,5.1,1861,5.3,2.77,0,0,Spring,Yes
10/04/2021,14,913,4.905619526,23.2,7.4,1992,5.1,1.8,0,0,Spring,Yes
10/04/2021,15,933,9.507133273,23.4,4.8,1998,4.4,1.63,0,0,Spring,Yes
10/04/2021,16,1080,8.164697827,22.9,5.8,2000,4.4,1.37,0,0,Spring,Yes
10/04/2021,17,1004,1.910821734,22.6,5.6,2000,6.1,0.74,0,0,Spring,Yes
10/04/2021,18,1805,1.512213289,21.7,7.2,2000,9.5,0.2,0,0,Spring,Yes
10/04/2021,19,1153,3.627450775,21.2,5.8,2000,9.9,0.01,0,0,Spring,Yes
10/04/2021,20,336,2.643427139,21.1,6.1,2000,10.6,0,0,0,Spring,Yes
10/04/2021,21,133,3.488958496,19.5,7.3,1634,11.9,0,0.5,0,Spring,Yes
10/04/2021,22,75,5.506355431,17.8,5.4,691,12.9,0,1.5,0,Spring,Yes
10/04/2021,23,212,2.571863159,17.1,4.1,1147,12.2,0,3,0,Spring,Yes
11/04/2021,0,0,4.7640238,16.4,4.6,1041,11.3,0,0,0,Spring,Yes
11/04/2021,1,0,1.182788505,15.6,3.6,886,10.3,0,0,0,Spring,Yes
11/04/2021,2,0,4.747387863,14.7,3.9,885,9.3,0,0,0,Spring,Yes
11/04/2021,3,0,4.578952325,13.6,3.1,687,8.4,0,0,0,Spring,Yes
11/04/2021,4,0,6.091736198,12.2,3.5,554,7.4,0,0,0,Spring,Yes
11/04/2021,5,0,7.737906953,11.7,1.7,447,7.1,0,0,0,Spring,Yes
11/04/2021,6,0,1.350289823,11,2,442,6.7,0,0,0,Spring,Yes
11/04/2021,7,0,7.538706809,10.8,1.1,438,6.4,0.11,0,0,Spring,Yes
11/04/2021,8,0,5.948519039,11.7,1.6,519,5.8,0.68,0,0,Spring,Yes
11/04/2021,9,0,9.954493852,13.8,2.1,975,4,1.44,0,0,Spring,Yes
11/04/2021,10,0,1.411868887,15.3,4.1,1487,3.3,2.17,0,0,Spring,Yes
11/04/2021,11,0,7.721887,16.9,4,1468,2.7,2.75,0,0,Spring,Yes
11/04/2021,12,0,0.444730504,17.7,3.9,1132,4,3.05,0,0,Spring,Yes
11/04/2021,13,0,5.597806943,17.6,4.7,1558,1.3,3.32,0,0,Spring,Yes
11/04/2021,14,0,1.571369805,18.4,3.4,1804,-2.1,3.16,0,0,Spring,Yes
11/04/2021,15,0,8.215956547,19,3.5,1804,-1.6,2.9,0,0,Spring,Yes
11/04/2021,16,0,4.607362167,18.9,4.4,1938,-4.4,2.39,0,0,Spring,Yes
11/04/2021,17,0,9.019412582,18.2,4.1,2000,-5.5,1.73,0,0,Spring,Yes
11/04/2021,18,0,8.864512614,17.2,2.9,2000,-7,0.94,0,0,Spring,Yes
11/04/2021,19,0,1.928921173,15.2,2.9,2000,-4.9,0.22,0,0,Spring,Yes
11/04/2021,20,0,5.371889638,13.9,2,2000,-3.8,0,0,0,Spring,Yes
11/04/2021,21,0,8.493634077,13,2.1,2000,-4.2,0,0,0,Spring,Yes
11/04/2021,22,0,1.747456491,12.3,1,1923,-2,0,0,0,Spring,Yes
11/04/2021,23,0,3.241984466,11.7,2,1969,-1.6,0,0,0,Spring,Yes
12/04/2021,0,504,5.334152375,11.5,2.4,1987,-3.4,0,0,0,Spring,Yes
12/04/2021,1,374,8.565177735,10.9,2.1,2000,-3.9,0,0,0,Spring,Yes
12/04/2021,2,269,6.202708077,10.1,1,2000,-3.1,0,0,0,Spring,Yes
12/04/2021,3,182,4.863730526,9.8,1.4,1972,-2.2,0,0,0,Spring,Yes
12/04/2021,4,98,5.204915522,9.5,1,1701,-1.4,0,0,0,Spring,Yes
12/04/2021,5,144,2.12101959,9.1,0.8,1746,-0.8,0,0,0,Spring,Yes
12/04/2021,6,375,2.929353945,9.1,1.8,1780,-1.3,0,0,0,Spring,Yes
12/04/2021,7,1054,0.088495887,9.6,1.7,1690,-1.1,0.13,0,0,Spring,Yes
12/04/2021,8,1789,5.231721413,10.9,1.1,1444,-1.5,0.69,0,0,Spring,Yes
12/04/2021,9,952,5.597209149,13.5,1.7,1818,-0.6,1.43,0,0,Spring,Yes
12/04/2021,10,686,1.633869228,15.8,2.3,1659,0,2.09,0,0,Spring,Yes
12/04/2021,11,829,3.188358966,18.2,2.4,1700,-1.4,2.68,0,0,Spring,Yes
12/04/2021,12,969,3.884407684,19.5,4.6,2000,-5.7,3.07,0,0,Spring,Yes
12/04/2021,13,1029,1.763399903,20.1,5.1,1939,-6.6,3.2,0,0,Spring,Yes
12/04/2021,14,990,4.895553805,20.8,4.9,1888,-0.6,3.13,0,0,Spring,Yes
12/04/2021,15,1074,0.91623273,21.4,3.9,2000,-1.7,2.86,0,0,Spring,Yes
12/04/2021,16,1273,5.501758386,20.8,4.2,1956,-2.7,2.39,0,0,Spring,Yes
12/04/2021,17,1664,3.70495815,20.6,3.7,1978,-3.5,1.72,0,0,Spring,Yes
12/04/2021,18,2359,9.875398902,19.9,3.7,2000,-8.3,0.92,0,0,Spring,Yes
12/04/2021,19,1641,3.760665218,17.9,2.8,2000,-11.6,0.25,0,0,Spring,Yes
12/04/2021,20,1319,6.29000419,16.2,2.6,2000,-12.1,0,0,0,Spring,Yes
12/04/2021,21,1241,1.911000084,15.4,2.7,2000,-12.7,0,0,0,Spring,Yes
12/04/2021,22,1142,7.203124865,15.5,2.2,2000,-12.6,0,0,0,Spring,Yes
12/04/2021,23,772,8.95825007,14.6,1.7,2000,-12.6,0,0,0,Spring,Yes
13/04/2021,0,525,1.673410441,13.4,1.5,2000,-9.6,0,0,0,Spring,Yes
13/04/2021,1,432,6.292950082,12,0.7,2000,-10.2,0,0,0,Spring,Yes
13/04/2021,2,257,4.263702217,11.7,1.4,2000,-10.4,0,0,0,Spring,Yes
13/04/2021,3,167,2.145113951,11.9,1.3,2000,-8.2,0,0,0,Spring,Yes
13/04/2021,4,112,1.863970238,11.7,1.8,2000,-7.5,0,0,0,Spring,Yes
13/04/2021,5,156,9.530034182,11.1,0.9,2000,-5.9,0,0,0,Spring,Yes
13/04/2021,6,368,2.242238997,10.3,0.3,2000,-6.2,0,0,0,Spring,Yes
13/04/2021,7,999,1.442056899,10.8,1.2,2000,-6.6,0.11,0,0,Spring,Yes
13/04/2021,8,1721,2.335888746,12.6,1.1,2000,-7.6,0.39,0,0,Spring,Yes
13/04/2021,9,982,0.11209142,15.2,1.1,2000,-8,0.93,0,0,Spring,Yes
13/04/2021,10,741,2.002448285,17.7,1.6,1980,-8.6,1.66,0,0,Spring,Yes
13/04/2021,11,867,7.778748803,18.9,1.7,1994,-9.9,1.8,0,0,Spring,Yes
13/04/2021,12,1095,6.267103882,20.2,1.6,2000,-8.9,2.27,0,0,Spring,Yes
13/04/2021,13,973,1.171371906,21,1.4,2000,-8.2,2.02,0,0,Spring,Yes
13/04/2021,14,1063,0.348799593,20.7,1.6,2000,-9.3,1.25,0,0,Spring,Yes
13/04/2021,15,1108,0.670375191,20.6,0.9,1991,-8.5,0.81,0,0,Spring,Yes
13/04/2021,16,1270,0.891532338,20.3,1,2000,-7.9,0.7,0,0,Spring,Yes
13/04/2021,17,1662,1.771800745,20.1,1.4,2000,-8.1,0.45,0,0,Spring,Yes
13/04/2021,18,2404,7.492863746,19.5,1.3,2000,-7.1,0.23,0,0,Spring,Yes
13/04/2021,19,1641,9.025258004,18.9,0.5,2000,-6.9,0.06,0,0,Spring,Yes
13/04/2021,20,1359,2.679205124,18.2,0.9,2000,-5.5,0,0,0,Spring,Yes
13/04/2021,21,1311,7.979203254,18.4,2.9,1983,-4.2,0,0,0,Spring,Yes
13/04/2021,22,1178,2.78810333,18.3,2,2000,-3.7,0,0,0,Spring,Yes
13/04/2021,23,849,2.876997069,17.5,3.5,2000,-3.4,0,0,0,Spring,Yes
14/04/2021,0,664,5.249494312,16.8,2.1,2000,-4,0,0,0,Spring,Yes
14/04/2021,1,513,8.80540091,16.1,1.8,2000,-5.6,0,0,0,Spring,Yes
14/04/2021,2,253,4.289295827,15.5,1.6,2000,-5.1,0,0,0,Spring,Yes
14/04/2021,3,62,2.581604348,14.1,1,2000,-0.7,0,0.2,0,Spring,Yes
14/04/2021,4,39,0.055277897,12.3,1,2000,5.4,0,0.8,0,Spring,Yes
14/04/2021,5,20,5.906874636,11.5,0.8,1962,5.4,0,0,0,Spring,Yes
14/04/2021,6,12,6.967432325,10.7,1.1,1518,5.4,0,1,0,Spring,Yes
14/04/2021,7,18,3.818769968,10.2,0.7,607,6.3,0.01,2,0,Spring,Yes
14/04/2021,8,17,7.371025374,9.7,1.4,516,5.8,0.08,1,0,Spring,Yes
14/04/2021,9,17,1.556648728,9.5,1.5,506,6.5,0.15,1.5,0,Spring,Yes
14/04/2021,10,43,4.911386176,9.7,1,685,6.7,0.28,1.5,0,Spring,Yes
14/04/2021,11,52,0.09738562,10.1,1.2,802,7.1,0.39,0.5,0,Spring,Yes
14/04/2021,12,75,7.011740164,10.6,1.1,389,7.6,0.49,0,0,Spring,Yes
14/04/2021,13,70,6.381776421,10.8,1.7,597,7.7,0.38,0,0,Spring,Yes
14/04/2021,14,122,2.223004244,10.9,1.3,1129,7.9,0.29,0.5,0,Spring,Yes
14/04/2021,15,203,6.618270919,10.6,3.2,1211,6.7,0.17,0,0,Spring,Yes
14/04/2021,16,445,4.673064272,10.9,1.8,2000,6.8,0.32,0,0,Spring,Yes
14/04/2021,17,675,6.70152193,11.3,2.4,2000,6.1,0.52,0,0,Spring,Yes
14/04/2021,18,706,4.392516932,11.6,1.8,2000,6.1,0.39,0,0,Spring,Yes
14/04/2021,19,612,8.816378119,11.5,2.3,2000,5.4,0.02,0,0,Spring,Yes
14/04/2021,20,640,2.724528263,11.4,2.6,1376,5.3,0,0,0,Spring,Yes
14/04/2021,21,633,7.959347747,11.1,3.5,1113,5,0,0,0,Spring,Yes
14/04/2021,22,586,8.931365394,10.8,3.2,1258,4.9,0,0,0,Spring,Yes
14/04/2021,23,503,4.27531345,10.4,3.8,1662,4.5,0,0,0,Spring,Yes
15/04/2021,0,475,8.103511997,9.8,1.8,1741,4.1,0,0,0,Spring,Yes
15/04/2021,1,349,4.49210575,9.1,3.6,1662,3.5,0,0,0,Spring,Yes
15/04/2021,2,254,6.966137233,8.7,2.8,1342,3.4,0,0,0,Spring,Yes
15/04/2021,3,183,0.63943179,8.4,2.3,1158,3.7,0,0,0,Spring,Yes
15/04/2021,4,110,2.085422443,8,1.7,951,3.4,0,0,0,Spring,Yes
15/04/2021,5,65,3.931553906,7.8,1.3,829,3.4,0,0,0,Spring,Yes
15/04/2021,6,102,1.479347087,7.6,1.2,769,3.2,0,0,0,Spring,Yes
15/04/2021,7,223,8.157990122,7.8,1.1,733,3.1,0.15,0,0,Spring,Yes
15/04/2021,8,401,8.291711761,9,0.9,656,3.4,0.56,0,0,Spring,Yes
15/04/2021,9,513,0.956225131,10.6,1.7,881,2.5,1.16,0,0,Spring,Yes
15/04/2021,10,582,4.895182268,12.3,2.1,914,3.3,1.76,0,0,Spring,Yes
15/04/2021,11,797,1.824778956,13.8,2.6,1041,3.5,2.18,0,0,Spring,Yes
15/04/2021,12,1105,1.700350495,14.5,3.4,1324,3.1,2.52,0,0,Spring,Yes
15/04/2021,13,1229,8.496944566,15.5,3.4,1325,2,2.71,0,0,Spring,Yes
15/04/2021,14,1083,4.752673657,15.7,3.7,1218,3.4,2.3,0,0,Spring,Yes
15/04/2021,15,62,5.580686578,15.1,4.1,1264,3.9,1.98,0,0,Spring,Yes
15/04/2021,16,124,5.162956288,14,3.6,1374,4.6,0.57,0,0,Spring,Yes
15/04/2021,17,42,7.93186642,13.8,2.9,1457,4.2,0.6,0,0,Spring,Yes
15/04/2021,18,343,7.022026213,13.9,2.2,1645,3.8,0.61,0,0,Spring,Yes
15/04/2021,19,317,6.34222795,13,2.1,1661,3.9,0.19,0,0,Spring,Yes
15/04/2021,20,297,9.966541673,12.3,2,1749,3.3,0,0,0,Spring,Yes
15/04/2021,21,464,6.14602371,11.6,1.7,1850,3.5,0,0,0,Spring,Yes
15/04/2021,22,620,0.064932692,11,1.7,1953,2.7,0,0,0,Spring,Yes
15/04/2021,23,467,0.625191947,10.6,2.2,1730,3.2,0,0,0,Spring,Yes
16/04/2021,0,401,3.785037828,10.3,2.1,1912,0.7,0,0,0,Spring,Yes
16/04/2021,1,226,8.098500923,9.6,1.2,1885,0.7,0,0,0,Spring,Yes
16/04/2021,2,126,0.563972892,9.1,0.9,1756,0.7,0,0,0,Spring,Yes
16/04/2021,3,107,5.736850455,8.4,1.4,1668,0.7,0,0,0,Spring,Yes
16/04/2021,4,75,7.404060418,7.9,0.7,1590,0.4,0,0,0,Spring,Yes
16/04/2021,5,132,7.833661957,7.3,0.8,1474,0.8,0,0,0,Spring,Yes
16/04/2021,6,405,6.660709401,7,0.7,1739,0,0,0,0,Spring,Yes
16/04/2021,7,1049,8.936884245,7,1,1774,-0.6,0.18,0,0,Spring,Yes
16/04/2021,8,1713,4.701923176,8.9,0.7,1706,-1.7,0.85,0,0,Spring,Yes
16/04/2021,9,922,9.271283742,12.1,0.8,1911,-2.2,1.57,0,0,Spring,Yes
16/04/2021,10,700,6.718683097,14.4,1.2,1943,-3,2.24,0,0,Spring,Yes
16/04/2021,11,855,4.210577954,16.1,1.3,2000,-2.3,2.67,0,0,Spring,Yes
16/04/2021,12,1052,4.56649769,17.5,2.5,1893,-0.7,3.1,0,0,Spring,Yes
16/04/2021,13,973,1.49884837,18.6,2.3,1876,-1,3.21,0,0,Spring,Yes
16/04/2021,14,1016,8.909944366,20,1.6,1820,-0.8,3.11,0,0,Spring,Yes
16/04/2021,15,1145,4.190542092,20.4,2,1809,-2,2.8,0,0,Spring,Yes
16/04/2021,16,1452,5.518923904,20.5,3,1773,-2.4,2.27,0,0,Spring,Yes
16/04/2021,17,1753,5.777878612,20.7,2.5,1871,-4.1,1.65,0,0,Spring,Yes
16/04/2021,18,2692,0.197785193,19,3.1,2000,-1.6,0.88,0,0,Spring,Yes
16/04/2021,19,1719,5.780892502,15.8,3.4,1992,-2.6,0.26,0,0,Spring,Yes
16/04/2021,20,1498,5.857434208,14.1,2.4,1954,-2.9,0,0,0,Spring,Yes
16/04/2021,21,1355,8.868273199,13.1,1.5,1734,-2.3,0,0,0,Spring,Yes
16/04/2021,22,1099,7.18279614,12.8,0.9,2000,-4.8,0,0,0,Spring,Yes
16/04/2021,23,733,1.401089357,11.7,0.4,2000,-5.8,0,0,0,Spring,Yes
17/04/2021,0,503,1.283090417,11.6,0.8,2000,-6.7,0,0,0,Spring,Yes
17/04/2021,1,421,3.643224448,11,1,1994,-5.3,0,0,0,Spring,Yes
17/04/2021,2,237,5.82520954,10.4,0.9,1987,-2.8,0,0,0,Spring,Yes
17/04/2021,3,164,9.73502335,9.8,1,1975,-2.2,0,0,0,Spring,Yes
17/04/2021,4,110,1.170025818,9.6,0.4,1935,-1.6,0,0,0,Spring,Yes
17/04/2021,5,143,0.404312354,9.4,0.6,1746,-0.8,0,0,0,Spring,Yes
17/04/2021,6,406,2.29464611,8.9,0.5,1775,-1,0,0,0,Spring,Yes
